"region","species_name","cuid","cu_name_pse","exp","curr_spw","curr_spw_start_year","curr_spw_end_year","cu_enh_rank","psf_status","cosewic_status","cosewic_status_yr","wsp_status","wsp_status_yr","rollup_hi_pct","rollup_mod_pct","rollup_lo_pct"
"Haida Gwaii","Pink (odd)",813,"East Haida Gwaii (odd)",NA,38954,2021,2021,"Low","good",NA,NA,NA,NA,0.329618600004212,0.329151747306002,0.341229652689785
"Haida Gwaii","Pink (odd)",814,"North Haida Gwaii (odd)",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.743678617349254,0.120281116035731,0.136040266615015
"Haida Gwaii","Pink (odd)",815,"West Haida Gwaii (odd)",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.0625080692740555,0.397813186284286,0.539678744441658
"Haida Gwaii","River sockeye",816,"East Haida Gwaii (river-type)",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.390111008053982,0.40009153501495,0.209797456931067
"Haida Gwaii","River sockeye",817,"North Haida Gwaii (river-type)",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.755120657260587,0.244879342739413,NA
"Haida Gwaii","River sockeye",818,"West Haida Gwaii (river-type)",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.0948570977235165,0.428056747810142,0.477086154466341
"Haida Gwaii","Lake sockeye",819,"Ain-Skundale-Ian",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.347799122739565,0.579041177369953,0.0731596998904829
"Haida Gwaii","Lake sockeye",820,"Awun",NA,6714,2017,2021,"None","good",NA,NA,NA,NA,1,NA,NA
"Haida Gwaii","Lake sockeye",821,"Fairfax",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,1,NA
"Haida Gwaii","Lake sockeye",822,"Jalun",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,1
"Haida Gwaii","Lake sockeye",823,"Marian/Eden",NA,2249,2017,2021,"None","poor",NA,NA,NA,NA,1,NA,NA
"Haida Gwaii","Lake sockeye",824,"Mathers",NA,2241,2014,2016,"None","good",NA,NA,NA,NA,NA,1,NA
"Haida Gwaii","Lake sockeye",825,"Mercer",NA,5024,2014,2018,"None","good",NA,NA,NA,NA,NA,NA,1
"Haida Gwaii","Lake sockeye",826,"Skidegate",NA,11184,2017,2021,"None","good",NA,NA,NA,NA,1,NA,NA
"Haida Gwaii","Lake sockeye",827,"Yakoun",NA,4952,2017,2021,"None","poor",NA,NA,NA,NA,0.69557615921961,NA,0.30442384078039
"Transboundary",NA,1004,"Alsek",NA,NA,NA,NA,"Low",NA,NA,NA,NA,NA,0.0147286013276966,0.124644549018706,0.842954351581229
"Northern Transboundary","Chinook",1004,"Alsek",NA,4974,2019,2023,"Low","poor",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1005,"Lynn Canal",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,0.978401151330996
"Northern Transboundary","Chinook",1005,"Lynn Canal",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1006,"Taku-Early Timing",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,1
"Northern Transboundary","Chinook",1006,"Taku-Early Timing",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1007,"Taku-Mid Timing",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,1
"Northern Transboundary","Chinook",1007,"Taku-Mid Timing",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1008,"Taku-Late Timing",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,1
"Northern Transboundary","Chinook",1008,"Taku-Late Timing",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1009,"Whiting",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,1
"Northern Transboundary","Chinook",1009,"Whiting",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1010,"Stikine-Early Timing",NA,NA,NA,NA,"Low",NA,NA,NA,NA,NA,0.149999530409621,0.139711493181116,0.710288976409262
"Northern Transboundary","Chinook",1010,"Stikine-Early Timing",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1011,"Stikine-Late Timing",NA,NA,NA,NA,"Low",NA,NA,NA,NA,NA,NA,0.128986088916228,0.48560521260472
"Northern Transboundary","Chinook",1011,"Stikine-Late Timing",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1012,"Unuk",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA
"Northern Transboundary","Chinook",1012,"Unuk",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Northern Transboundary","Chum",1000,"Lynn Canal",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1001,"Taku",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,0.400134387979686,0.262045632995907
"Northern Transboundary","Chum",1001,"Taku",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1002,"Whiting",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA
"Northern Transboundary","Chum",1002,"Whiting",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Northern Transboundary","Chum",1003,"Unuk",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1032,"Lower Stikine",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,0.202135004925124,0.655966559573758
"Northern Transboundary","Chum",1032,"Lower Stikine",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1013,"Alsek",NA,NA,NA,NA,"Low",NA,NA,NA,NA,NA,0.0389756632983111,0.216839945490789,0.7441843912109
"Northern Transboundary","Coho",1013,"Alsek",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1014,"Lynn Canal",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,1
"Northern Transboundary","Coho",1014,"Lynn Canal",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1015,"Taku-Late Timing",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,0.147174590079211,0.502865505392727
"Northern Transboundary","Coho",1015,"Taku-Late Timing",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1016,"Whiting",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,1
"Northern Transboundary","Coho",1016,"Whiting",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1017,"Lower Stikine",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,0.0346518493721394,0.0697459687977357,0.809581411621188
"Northern Transboundary","Coho",1017,"Lower Stikine",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1018,"Unuk",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA
"Northern Transboundary","Coho",1018,"Unuk",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1034,"Taku-Early Timing",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,1
"Northern Transboundary","Coho",1034,"Taku-Early Timing",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1035,"Taku-Mid Timing",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,1
"Northern Transboundary","Coho",1035,"Taku-Mid Timing",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1019,"Transboundary Fjords (even)",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,0.114939637793182,0.736412779480471
"Northern Transboundary","Pink (even)",1019,"Transboundary Fjords (even)",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1020,"Transboundary Fjords (odd)",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,0.114939637793182,0.736412779480471
"Northern Transboundary","Pink (odd)",1020,"Transboundary Fjords (odd)",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1024,"Border",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA
"Northern Transboundary","Lake sockeye",1024,"Border",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1025,"Christina",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,1
"Northern Transboundary","Lake sockeye",1025,"Christina",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1026,"Tahltan",NA,NA,NA,NA,"High",NA,NA,NA,NA,NA,0.301036518754768,0.114471242125995,0.584492239119237
"Northern Transboundary","Lake sockeye",1026,"Tahltan",NA,10746,2019,2023,"High","fair",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1027,"Kuthai",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,1
"Northern Transboundary","Lake sockeye",1027,"Kuthai",NA,388,2019,2023,"None","poor",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1028,"Little Trapper",NA,NA,NA,NA,"Moderate",NA,NA,NA,NA,NA,NA,NA,1
"Northern Transboundary","Lake sockeye",1028,"Little Trapper",NA,8358,2019,2023,"Moderate","fair",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1029,"Tatsamenie",NA,NA,NA,NA,"High",NA,NA,NA,NA,NA,NA,NA,1
"Northern Transboundary","Lake sockeye",1029,"Tatsamenie",NA,5153,2019,2023,"High","good",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1031,"Blanchard",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,0.00556426918997728,0.0641363442677235,0.930299386542299
"Northern Transboundary","Lake sockeye",1031,"Blanchard",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1033,"King Salmon",NA,NA,NA,NA,"Moderate",NA,NA,NA,NA,NA,NA,NA,1
"Northern Transboundary","Lake sockeye",1033,"King Salmon",NA,7532,2020,2023,"Moderate","good",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1036,"Chutine",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,0.0260653010554836,0.973934698944516
"Northern Transboundary","Lake sockeye",1036,"Chutine",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1037,"Whiting",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,1
"Northern Transboundary","Lake sockeye",1037,"Whiting",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1038,"Klukshu",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,0.529667949316033,0.470332050683967
"Northern Transboundary","Lake sockeye",1038,"Klukshu",NA,15297,2019,2023,"None","good",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1039,"Nesketahin",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,1
"Northern Transboundary","Lake sockeye",1039,"Nesketahin",NA,388,2019,2023,"None","poor",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1021,"Alsek (river-type)",NA,NA,NA,NA,"Low",NA,NA,NA,NA,NA,0.0342828174018595,0.132113466087206,0.792468580120867
"Northern Transboundary","River sockeye",1021,"Alsek (river-type)",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Northern Transboundary","River sockeye",1022,"Chilkat (river-type)",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1023,"Northern Transboundary Fjords (river-type)",NA,NA,NA,NA,"Low",NA,NA,NA,NA,NA,0.00811836199160147,0.0862171332614723,0.841649524969624
"Northern Transboundary","River sockeye",1023,"Northern Transboundary Fjords (river-type)",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Skeena","Steelhead",280,"Upper Skeena Headwaters",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,0.539360710914895,0.460639289085105
"Skeena","Steelhead",281,"Upper Sustut",NA,223,2020,2024,"None","poor",NA,NA,NA,NA,NA,0.536389758691227,0.463610241308773
"Skeena","Steelhead",282,"Upper Skeena",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,1
"Skeena","Steelhead",283,"Kispiox",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.654812532747603,0.156851763829095,0.188335703423303
"Skeena","Steelhead",284,"Babine",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.622933107538426,0.177834706196749,0.199232186264825
"Skeena","Steelhead",285,"Middle Skeena",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.536671821679795,0.463328178320205,NA
"Skeena","Steelhead",286,"Suskwa",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.169361831511891,0.830638168488109,NA
"Skeena","Steelhead",287,"Bulkley",NA,27186,2008,2012,"Low","good",NA,NA,NA,NA,1,NA,NA
"Skeena","Steelhead",288,"Skeena Coastal Summers",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.573648519138567,0.272618462895664,0.153733017965769
"Skeena","Steelhead",289,"Morice",NA,27186,2008,2012,"Low","good",NA,NA,NA,NA,0.695253270754859,0.304746729245141,NA
"Skeena","Steelhead",290,"Skeena Coastal Winters",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,0.47034259268837,0.52965740731163
"Nass","Steelhead",480,"Nass Summer",NA,10366,2018,2022,"None","fair",NA,NA,NA,NA,0.383971335791059,0.507209479083885,0.108819185125056
"Nass","Steelhead",481,"Nass Winter",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,1,NA
"Central Coast","Steelhead",680,"North Coast Winter",NA,NA,NA,NA,"Moderate","data-deficient",NA,NA,NA,NA,0.161968826175772,0.268521741064942,0.569509432759285
"Central Coast","Steelhead",681,"North Coast Summer",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Central Coast","Steelhead",682,"Central Coast Winter",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.102796106043237,0.464917147511333,0.43228674644543
"Central Coast","Steelhead",683,"Transition Summer",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.475162509072495,0.371960912696114,0.152876578231391
"Fraser","Steelhead",780,"Mid Fraser Summer",NA,47,2019,2023,"Moderate","poor","Endangered",2020,NA,NA,0.175892300598285,0.605822750106214,0.218284949295501
"Fraser","Steelhead",781,"Thompson Summer",NA,261,2019,2023,"Low","poor","Endangered",2020,NA,NA,0.546586286940592,0.413213857118116,0.0401998559412927
"Fraser","Steelhead",782,"Lower Fraser Winter",NA,NA,NA,NA,"Moderate","data-deficient",NA,NA,NA,NA,0.663835644064517,0.316255451287823,0.0199089046476591
"Fraser","Steelhead",783,"Fraser Canyon Summer",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,0.377117228524977,0.249302093125181,0.373580678349842
"Fraser","Steelhead",784,"Lower Fraser Summer",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.276123432710986,0.723876567289014,NA
"Fraser","Steelhead",785,"Boundary Bay Winter",NA,NA,NA,NA,"Moderate","data-deficient",NA,NA,NA,NA,1,NA,NA
"Haida Gwaii","Steelhead",880,"Haida Gwaii Winter",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.533419825062688,0.206791474667745,0.259788700269567
"Vancouver Island & Mainland Inlets","Steelhead",980,"South Coast Winter",NA,518,2016,2020,"Low","good",NA,NA,NA,NA,0.288886255826943,0.46110281681574,0.250010927357317
"Vancouver Island & Mainland Inlets","Steelhead",981,"East Vancouver Island Winter",NA,218,2019,2023,"Moderate","poor",NA,NA,NA,NA,0.646740285429669,0.353259714570331,NA
"Vancouver Island & Mainland Inlets","Steelhead",982,"West Vancouver Island Winter",NA,NA,NA,NA,"Low","data-deficient",NA,NA,NA,NA,0.480090675048231,0.407931029704491,0.111978295247278
"Vancouver Island & Mainland Inlets","Steelhead",983,"South Coast Summer",NA,NA,NA,NA,"Moderate","data-deficient",NA,NA,NA,NA,0.085481869113915,0.387028993786398,0.527489137099687
"Vancouver Island & Mainland Inlets","Steelhead",984,"West Vancouver Island Summer",NA,206,2019,2023,"Moderate","poor",NA,NA,NA,NA,0.48353800497376,0.357354462436961,0.159107532589279
"Vancouver Island & Mainland Inlets","Steelhead",985,"East Vancouver Island Summer",NA,74,2020,2024,"Low","poor",NA,NA,NA,NA,0.389703447879063,0.549670293965213,0.0606262581557245
"Transboundary",NA,1080,"Alsek Summer",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,0.78032917538162
"Northern Transboundary","Steelhead",1080,"Alsek Summer",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1081,"Taku Summer",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,1
"Northern Transboundary","Steelhead",1081,"Taku Summer",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1082,"Taku Winter",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,0.135658347507763,0.448688032251641
"Northern Transboundary","Steelhead",1082,"Taku Winter",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1083,"Stikine Summer",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,1,NA,NA
"Northern Transboundary","Steelhead",1083,"Stikine Summer",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Transboundary",NA,1084,"Stikine Winter",NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,0.124358044900127,NA,0.733374132483355
"Northern Transboundary","Steelhead",1084,"Stikine Winter",NA,NA,NA,NA,"None","data-deficient",NA,NA,NA,NA,NA,NA,NA
"Columbia","Steelhead",1380,"Mid Columbia Summer",NA,9,2019,2023,"Moderate","poor",NA,NA,NA,NA,1,NA,NA
"Skeena","Lake sockeye",291,"Prudhomme",NA,679,2015,2019,NA,"poor",NA,NA,NA,NA,NA,1,NA
"Skeena","Lake sockeye",292,"Shawatlan",NA,1862,2013,2015,NA,"good",NA,NA,NA,NA,NA,1,NA
"Fraser","Lake sockeye",760,"Adams-Early Summer",NA,NA,NA,NA,NA,"data-deficient","Extinct",2021,NA,NA,0.405668703253974,0.30529682251506,0.289034474230966
"Fraser","Lake sockeye",756,"Alouette-Early Summer",NA,NA,NA,NA,NA,"data-deficient","Special Concern",2021,NA,NA,0.601681885671575,NA,0.398318114328425
"Fraser","Lake sockeye",757,"Coquitlam-Early Summer",NA,NA,NA,NA,NA,"data-deficient","Special Concern",2021,NA,NA,0.294161401018891,NA,0.705838598981109
"Fraser","Lake sockeye",758,"Kawkawa-Late",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,1,NA,NA
"Fraser","Lake sockeye",761,"Momich-Early Summer",NA,NA,NA,NA,NA,"data-deficient","Endangered",2021,NA,NA,0.168540068999071,0.719673458025009,0.11178647297592
"Fraser","Lake sockeye",763,"North Barriere-Early Summer",NA,NA,NA,NA,NA,"data-deficient","Extinct",2021,NA,NA,0.693624068733703,0.28238140581972,0.0239945254465772
"Fraser","Lake sockeye",759,"Seton-Summer",NA,NA,NA,NA,NA,"data-deficient","Extinct",2021,NA,NA,0.257214301530809,0.248917640231494,0.493868058237697
"Haida Gwaii","Lake sockeye",828,"Marie",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,1,NA,NA
"Yukon","Chinook",1201,"Big Salmon",NA,12009,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1204,"Middle Yukon",NA,10600,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1202,"Nordenskiold",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1207,"Northern Yukon",NA,7395,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1210,"Old Crow",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1203,"Pelly",NA,8559,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1209,"Porcupine",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1208,"Salmon Fork",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1205,"Stewart",NA,3833,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1212,"Teslin",NA,6935,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1211,"Upper Yukon",NA,3835,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chinook",1206,"White",NA,6701,2014,2019,NA,"good",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1216,"Donjek Kluane",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1213,"Middle Yukon",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1214,"North Yukon",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1217,"Porcupine",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1218,"Stewart",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1219,"Teslin",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Chum",1215,"White",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
"Yukon","Coho",1220,"Porcupine",NA,NA,NA,NA,NA,"data-deficient",NA,NA,NA,NA,NA,NA,NA
